Time_s,Linear Accel X,Linear Accel Y,Linear Accel Z,Gravity X,Gravity Y,Gravity Z,Gyroscope Yaw,Gyroscope Pitch,Gyroscope Roll,Orientation Yaw,Orientation Pitch,Orientation Roll,GPS_Speed_ms,Velocity_ms,ref_lat,ref_lon,ref_heading
82.9,0.6148437125748644,-0.42845449101796185,-0.9448009980039995,-0.06750039920159616,0.25443453093812357,9.803060279441118,0.009396207584830214,0.001057884231536856,-0.02026427145708597,143.4559281437127,0.3938922155688587,-1.489960079840318,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
83.0,0.8267,-0.39569999999999994,-1.045300000000001,-0.0577,0.2517,9.8032,0.0075,0.0,-0.0224,145.42,0.34,-1.47,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
83.10000000000001,0.7154775551102099,-0.1063613226452631,-0.681913226452872,-0.05240941883767485,0.252261122244489,9.803220040080161,0.005576152304609036,-0.002144288577154512,-0.020896993987975808,143.14344689378734,0.30793587174348397,-1.4740080160320645,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
83.2,0.6042551102204357,0.18297735470943266,-0.3185264529057946,-0.04711883767535045,0.252822244488978,9.803240080160322,0.0036523046092183454,-0.004288577154308719,-0.01939398797595183,140.86689378757504,0.2758717434869724,-1.4780160320641285,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
83.30000000000001,0.4930326653306455,0.4723160320641695,0.04486032064133427,-0.0418282565130253,0.253383366733467,9.80326012024048,0.0017284569138273816,-0.0064328657314632305,-0.017890981963927643,138.5903406813624,0.24380761523045635,-1.482024048096193,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
83.4,0.3818102204408712,0.7616547094188653,0.40824709418841176,-0.036537675350700904,0.25394448897795596,9.803280160320641,-0.000195390781563309,-0.008577154308617437,-0.016387975951903666,136.3137875751501,0.21174348697394485,-1.486032064128257,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
83.5,0.2743331337325475,1.0452337325349166,0.767746307385229,-0.031241117764470777,0.2544952095808383,9.803300199600798,-0.0021405189620760413,-0.010678642714570755,-0.014897804391217554,134.0711576846308,0.17966067864271296,-1.4899600798403192,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
83.60000000000001,0.5376465069860603,0.7586069860279088,0.7423770459081811,-0.025352894211576122,0.2540161676646706,9.80332015968064,-0.006192415169661179,-0.008542914171656424,-0.014678243512974025,135.18692614770472,0.14572854291416748,-1.485968063872255,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
83.7,0.8009598802395359,0.4719802395209418,0.7170077844311368,-0.0194646706586823,0.25353712574850296,9.80334011976048,-0.010244311377245739,-0.006407185628742393,-0.014458682634730526,136.3026946107785,0.1117964071856268,-1.4819760479041915,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
83.80000000000001,1.0642732534930488,0.185353493013934,0.6916385229540889,-0.013576447105787644,0.25305808383233525,9.803360079840319,-0.014296207584830876,-0.00427145708582806,-0.014239121756486997,137.41846307385245,0.07786427145708132,-1.4779840319361273,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
83.9,1.3275866267465244,-0.10127325349303296,0.6662692614770446,-0.007688223552893822,0.25257904191616765,9.80338003992016,-0.01834810379241544,-0.0021357285429140296,-0.014019560878243499,138.53423153692623,0.043932135728540656,-1.4739920159680635,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
84.0,1.5909,-0.3879,0.6409000000000002,-0.0018,0.2521,9.8034,-0.0224,0.0,-0.0138,139.65,0.01,-1.47,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
84.10000000000001,1.2190599999999683,-0.2901999999999917,0.5828599999999952,-0.002140000000000029,0.264060000000001,9.80306,-0.02452000000000018,-0.0027800000000002367,-0.019980000000000525,141.23600000000013,-0.03200000000000358,-1.5200000000000042,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
84.2,0.8472199999999894,-0.19249999999999726,0.5248199999999984,-0.0024800000000000095,0.2760200000000003,9.80272,-0.02664000000000006,-0.005560000000000079,-0.026160000000000176,142.82200000000006,-0.0740000000000012,-1.5700000000000014,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
84.30000000000001,0.4753799999999577,-0.09479999999998895,0.46677999999999337,-0.0028200000000000386,0.28798000000000135,9.80238,-0.028760000000000244,-0.008340000000000316,-0.0323400000000007,144.4080000000002,-0.11600000000000478,-1.6200000000000057,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
84.4,0.10353999999997887,0.0029000000000055093,0.40873999999999655,-0.0031600000000000196,0.2999400000000007,9.80204,-0.030880000000000123,-0.011120000000000158,-0.038520000000000346,145.9940000000001,-0.1580000000000024,-1.6700000000000028,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
84.5,-0.2683,0.10059999999999997,0.3506999999999998,-0.0035,0.3119,9.8017,-0.033,-0.0139,-0.0447,147.58,-0.2,-1.72,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
84.60000000000001,-0.26169999999999943,0.26844000000001433,0.27511999999999326,0.01020000000000117,0.30417999999999934,9.80188,-0.02489999999999931,-0.014540000000000055,-0.03979999999999958,149.60200000000017,-0.2360000000000031,-1.695999999999998,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
84.7,-0.2550999999999998,0.43628000000000483,0.1995399999999975,0.023900000000000393,0.2964599999999998,9.80206,-0.01679999999999977,-0.015180000000000018,-0.03489999999999986,151.62400000000005,-0.272000000000001,-1.6719999999999993,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
84.80000000000001,-0.24849999999999925,0.6041200000000191,0.123959999999991,0.037600000000001556,0.2887399999999991,9.80224,-0.00869999999999908,-0.015820000000000074,-0.02999999999999944,153.64600000000024,-0.3080000000000041,-1.6479999999999972,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
84.9,-0.24189999999999962,0.7719600000000097,0.048379999999995205,0.05130000000000078,0.28101999999999955,9.80242,-0.0005999999999995384,-0.016460000000000037,-0.02509999999999972,155.66800000000012,-0.3440000000000021,-1.6239999999999988,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
85.0,-0.2353,0.9398000000000001,-0.027200000000000557,0.065,0.2733,9.8026,0.0075,-0.0171,-0.0202,157.69,-0.38,-1.6,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
85.10000000000001,-0.3029600000000058,0.563719999999968,-0.04030000000000134,0.08488000000000169,0.2739400000000001,9.80236,0.0017399999999995084,-0.014319999999999763,-0.024460000000000363,160.77800000000025,-0.42600000000000393,-1.6200000000000017,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
85.2,-0.37062000000000195,0.18763999999998926,-0.05340000000000027,0.10476000000000056,0.27458000000000005,9.80212,-0.004020000000000164,-0.011539999999999922,-0.02872000000000012,163.8660000000001,-0.4720000000000013,-1.6400000000000006,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
85.30000000000001,-0.43828000000000766,-0.1884400000000429,-0.06650000000000106,0.12464000000000225,0.2752200000000001,9.801879999999999,-0.009780000000000656,-0.008759999999999685,-0.03298000000000048,166.95400000000035,-0.5180000000000052,-1.6600000000000024,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
85.4,-0.5059400000000038,-0.5645200000000216,-0.07959999999999998,0.14452000000000112,0.27586000000000005,9.801639999999999,-0.015540000000000328,-0.005979999999999841,-0.037240000000000245,170.04200000000017,-0.5640000000000026,-1.680000000000001,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
85.5,-0.5736,-0.9406000000000001,-0.0926999999999989,0.1644,0.2765,9.8014,-0.0213,-0.0032,-0.0415,173.13,-0.61,-1.7,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
85.60000000000001,-0.5274476953907772,-0.580419639278523,0.015536472945902935,0.17259639278557193,0.28211122244489034,9.801079358717434,-0.026630661322645795,-0.007047695390781927,-0.039155310621242265,170.75324649298574,-0.704188376753516,-1.6799599198396775,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
85.7,-0.4812953907815609,-0.22023927855709713,0.12377294589178939,0.18079278557114267,0.2877224448897798,9.800758717434869,-0.031961322645290835,-0.010895390781563308,-0.03681062124248486,168.37649298597182,-0.7983767535070185,-1.6599198396793577,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
85.80000000000001,-0.43514308617233816,0.13994108216437984,0.23200941883769122,0.18898917835671458,0.29333366733467015,9.800438076152304,-0.037291983967936634,-0.014743086172345236,-0.03446593186372712,165.9997394789576,-0.8925651302605344,-1.6398797595190353,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
85.9,-0.3889907815631219,0.5001214428858058,0.34024589178357767,0.19718557114228535,0.29894488977955963,9.800117434869739,-0.04262264529058167,-0.01859078156312662,-0.03212124248496972,163.62298597194368,-0.9867535070140371,-1.6198396793587155,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
86.0,-0.34308203592814274,0.8548345309381149,0.44619161676646135,0.20530778443113779,0.3045061876247505,9.799799600798403,-0.04788522954091809,-0.022378642714570757,-0.029806387225548934,161.25988023952092,-1.080239520958085,-1.6003592814371275,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
86.10000000000001,-0.3212856287425123,0.668287624750476,0.3253532934131589,0.2060862275449103,0.30512495009980045,9.799759680638722,-0.04640818363273435,-0.020242914171656422,-0.0304451097804392,160.24790419161664,-1.10419161676647,-1.636287425149705,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
86.2,-0.299489221556885,0.48174071856286366,0.20451497005987357,0.2068646706586827,0.30574371257485033,9.799719760479041,-0.04493113772455081,-0.018107185628742393,-0.031083832335329378,159.23592814371253,-1.1281437125748517,-1.6722155688622775,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
86.30000000000001,-0.2776928143712546,0.2951938123752248,0.0836766467065711,0.2076431137724552,0.3063624750499003,9.79967984031936,-0.04345409181636707,-0.01597145708582806,-0.03172255489021965,158.22395209580824,-1.1520958083832367,-1.708143712574855,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
86.4,-0.25589640718562734,0.10864690618761241,-0.037161676646714215,0.2084215568862276,0.3069812375249501,9.79963992015968,-0.04197704590818353,-0.01383572854291403,-0.032361277445109825,157.21197604790413,-1.1760479041916183,-1.7440718562874276,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
86.5,-0.2341,-0.0779,-0.15799999999999947,0.2092,0.3076,9.7996,-0.0405,-0.0117,-0.033,156.2,-1.2,-1.78,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
86.60000000000001,-0.3826400000000127,-0.03875999999999666,-0.092399999999994,0.15683999999999554,0.2890399999999984,9.80052,-0.025379999999998713,-0.01298000000000011,-0.025979999999999403,154.59399999999985,-1.013999999999984,-1.7639999999999987,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
86.7,-0.5311800000000043,0.00038000000000111556,-0.026799999999997853,0.10447999999999852,0.27047999999999944,9.80144,-0.010259999999999572,-0.014260000000000037,-0.018959999999999803,152.98799999999994,-0.8279999999999947,-1.7479999999999996,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
86.80000000000001,-0.679720000000017,0.039520000000004454,0.038800000000007634,0.05211999999999406,0.25191999999999787,9.80236,0.004860000000001717,-0.015540000000000147,-0.011939999999999205,151.3819999999998,-0.6419999999999788,-1.7319999999999982,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
86.9,-0.8282600000000085,0.07866000000000223,0.10440000000000377,-0.00024000000000296007,0.23335999999999893,9.803279999999999,0.019980000000000858,-0.016820000000000074,-0.004919999999999602,149.7759999999999,-0.4559999999999894,-1.715999999999999,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
87.0,-0.9768000000000001,0.11780000000000002,0.16999999999999993,-0.0526,0.2148,9.8042,0.0351,-0.0181,0.0021,148.17,-0.27,-1.7,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
87.10000000000001,-0.7129599999999776,-0.019800000000011725,0.09155999999999309,-0.06636000000000117,0.21241999999999978,9.80412,0.027219999999999328,-0.013199999999999584,0.0003999999999998549,147.60199999999995,-0.0739999999999833,-1.5979999999999912,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
87.2,-0.4491199999999925,-0.15740000000000393,0.013119999999997384,-0.08012000000000039,0.21003999999999992,9.80404,0.019339999999999778,-0.008299999999999861,-0.0013000000000000485,147.034,0.12200000000000555,-1.495999999999997,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
87.30000000000001,-0.18527999999997002,-0.29500000000001564,-0.06532000000000945,-0.09388000000000157,0.20765999999999973,9.80396,0.011459999999999106,-0.0033999999999994434,-0.003000000000000194,146.46599999999995,0.31800000000002226,-1.3939999999999884,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
87.4,0.07856000000001506,-0.43260000000000787,-0.14376000000000516,-0.10764000000000079,0.20527999999999985,9.803880000000001,0.0035799999999995558,0.0015000000000002789,-0.0047000000000000965,145.89799999999997,0.5140000000000111,-1.291999999999994,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
87.5,0.3424,-0.5702,-0.22220000000000084,-0.1214,0.2029,9.8038,-0.0043,0.0064,-0.0064,145.33,0.71,-1.19,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
87.60000000000001,0.20707999999998844,-0.47385999999999184,-0.13633999999999324,-0.14300000000000185,0.20043999999999979,9.803460000000001,-0.0043,0.006820000000000036,-0.007040000000000055,143.45999999999984,0.8360000000000107,-1.1739999999999986,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
87.7,0.07175999999999616,-0.3775199999999973,-0.05047999999999786,-0.1646000000000006,0.19797999999999993,9.80312,-0.0043,0.007240000000000012,-0.007680000000000018,141.58999999999995,0.9620000000000035,-1.1579999999999995,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
87.80000000000001,-0.06356000000001538,-0.28117999999998905,0.03538000000000974,-0.18620000000000245,0.19551999999999972,9.80278,-0.0043,0.007660000000000049,-0.008320000000000072,139.7199999999998,1.0880000000000143,-1.1419999999999981,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
87.9,-0.19888000000000766,-0.18483999999999456,0.12124000000000512,-0.2078000000000012,0.19305999999999984,9.802439999999999,-0.0043,0.008080000000000025,-0.008960000000000036,137.84999999999988,1.214000000000007,-1.1259999999999992,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
88.0,-0.3342,-0.0885,0.2071000000000005,-0.2294,0.1906,9.8021,-0.0043,0.0085,-0.0096,135.98,1.34,-1.11,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
88.10000000000001,-0.1786799999999867,-0.17440000000000733,0.15247999999999562,-0.22415999999999955,0.1919600000000001,9.8022,-0.0183600000000012,-0.0023600000000009256,-0.018980000000000802,135.92,1.3099999999999974,-1.1180000000000008,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
88.2,-0.023159999999995573,-0.2603000000000024,0.09785999999999846,-0.21891999999999984,0.19332000000000002,9.802299999999999,-0.0324200000000004,-0.013220000000000308,-0.028360000000000267,135.85999999999999,1.2799999999999991,-1.1260000000000003,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
88.30000000000001,0.13236000000001774,-0.3462000000000097,0.04323999999999356,-0.2136799999999994,0.19468000000000016,9.8024,-0.046480000000001596,-0.024080000000001232,-0.03774000000000107,135.79999999999998,1.2499999999999967,-1.1340000000000008,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
88.4,0.28788000000000885,-0.4321000000000049,-0.011380000000003582,-0.20843999999999968,0.19604000000000008,9.8025,-0.0605400000000008,-0.034940000000000616,-0.047120000000000536,135.74,1.2199999999999982,-1.1420000000000003,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
88.5,0.4434,-0.518,-0.06600000000000072,-0.2032,0.1974,9.8026,-0.0746,-0.0458,-0.0565,135.68,1.19,-1.15,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
88.60000000000001,0.14379999999997445,-0.31799999999998296,-0.05025999999999912,-0.19877999999999962,0.19219999999999954,9.80278,-0.06307999999999901,-0.03685999999999924,-0.04881999999999934,136.5360000000001,1.1639999999999977,-1.1199999999999974,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
88.7,-0.1558000000000085,-0.11799999999999433,-0.034519999999999745,-0.19435999999999987,0.18699999999999983,9.80296,-0.051559999999999676,-0.027919999999999744,-0.04113999999999978,137.39200000000002,1.1379999999999992,-1.0899999999999992,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
88.80000000000001,-0.455400000000034,0.08200000000002272,-0.01877999999999814,-0.1899399999999995,0.1817999999999994,9.803139999999999,-0.04003999999999869,-0.01897999999999898,-0.03345999999999913,138.2480000000001,1.111999999999997,-1.0599999999999965,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
88.9,-0.755000000000017,0.28200000000001135,-0.003039999999998766,-0.18551999999999974,0.1765999999999997,9.80332,-0.028519999999999344,-0.010039999999999487,-0.025779999999999564,139.10400000000007,1.0859999999999985,-1.0299999999999983,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
89.0,-1.0546,0.482,0.0127000000000006,-0.1811,0.1714,9.8035,-0.017,-0.0011,-0.0181,139.96,1.06,-1.0,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
89.10000000000001,-0.45716513026046424,0.2523206412825433,-0.07517575150301399,-0.1472322645290549,0.16769258517034033,9.803900801603206,-0.021068136272545477,-0.0038655310621245106,-0.018320440881763548,138.52713426853694,0.861603206412807,-0.9779559118236452,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
89.2,0.14026973947898647,0.02264128256511927,-0.1630515030060161,-0.11336452905811463,0.1639851703406812,9.804301603206413,-0.025136272545090377,-0.006631062124248629,-0.018540881763527063,137.09426853707407,0.663206412825642,-0.9559118236472935,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
89.30000000000001,0.7377046092185222,-0.20703807615233738,-0.2509272545090307,-0.07949679358716953,0.16027775551102152,9.80470240480962,-0.02920440881763585,-0.009396593186373139,-0.018761322645290613,135.66140280561103,0.46480961923844877,-0.9338677354709387,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
89.4,1.335139478957973,-0.43671743486976144,-0.3388030060120328,-0.04562905811622925,0.15657034068136239,9.805103206412825,-0.03327254509018075,-0.012162124248497257,-0.018981763527054128,134.22853707414816,0.2664128256512839,-0.9118236472945871,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
89.5,1.9249984031936052,-0.6636257485029918,-0.42695988023952713,-0.011597604790416768,0.15308003992016056,9.805490419161677,-0.037199999999999525,-0.014891616766467025,-0.019153093812375024,132.80764471057884,0.06870259481037307,-0.8905389221556912,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
89.60000000000001,1.7648387225548705,-0.6162005988023894,-0.5429479041916319,0.038641916167670876,0.17108403193612998,9.804532335329341,-0.027199999999998767,-0.014053293413173549,-0.014462475049899618,132.57211576846305,-0.06103792415171258,-0.9444311377245576,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
89.7,1.6046790419161585,-0.5687754491017937,-0.6589359281437203,0.08888143712575139,0.18908802395209684,9.803574251497006,-0.01719999999999943,-0.01321497005988019,-0.00977185628742488,132.3365868263473,-0.19077844311377978,-0.9983233532934163,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
89.80000000000001,1.4445193612774239,-0.5213502994011914,-0.7749239520958251,0.13912095808383904,0.20709201596806626,9.802616167664672,-0.007199999999998673,-0.012376646706586714,-0.005081237524949475,132.1010578842315,-0.32051896207586544,-1.0522155688622825,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
89.9,1.2843596806387119,-0.4739251497005956,-0.8909119760479134,0.18936047904191952,0.22509600798403315,9.801658083832336,0.002800000000000663,-0.011538323353293356,-0.0003906187624747384,131.86552894211576,-0.45025948103793273,-1.1061077844311413,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
90.0,1.1241999999999999,-0.4265,-1.0069000000000017,0.2396,0.2431,9.8007,0.0128,-0.0107,0.0043,131.63,-0.58,-1.16,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
90.10000000000001,1.1727400000000041,-0.44396000000000146,-0.8388399999999872,0.2831400000000037,0.25302000000000086,9.79888,0.007259999999999528,-0.011980000000000109,-0.008920000000001128,130.66799999999992,-0.874000000000025,-1.2740000000000096,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
90.2,1.2212800000000013,-0.4614200000000005,-0.6707799999999966,0.32668000000000125,0.2629400000000003,9.79706,0.0017199999999998414,-0.013260000000000036,-0.022140000000000375,129.70599999999996,-1.1680000000000081,-1.3880000000000032,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
90.30000000000001,1.2698200000000055,-0.47888000000000197,-0.5027199999999821,0.37022000000000493,0.27286000000000116,9.79524,-0.00382000000000063,-0.014540000000000147,-0.03536000000000151,128.7439999999999,-1.4620000000000333,-1.5020000000000129,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
90.4,1.3183600000000026,-0.496340000000001,-0.3346599999999914,0.41376000000000246,0.2827800000000006,9.793420000000001,-0.009360000000000318,-0.015820000000000074,-0.048580000000000755,127.78199999999994,-1.7560000000000167,-1.6160000000000063,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
90.5,1.3669,-0.5138,-0.16660000000000075,0.4573,0.2927,9.7916,-0.0149,-0.0171,-0.0618,126.82,-2.05,-1.73,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
90.60000000000001,1.0358999999999718,-0.3524199999999863,-0.26238000000000883,0.4761400000000016,0.30340000000000095,9.790280000000001,-0.018740000000000326,-0.016459999999999947,-0.055839999999999494,127.016,-2.1740000000000106,-1.7259999999999995,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
90.7,0.7048999999999905,-0.1910399999999955,-0.35816000000000325,0.49498000000000053,0.3141000000000003,9.788960000000001,-0.022580000000000107,-0.015819999999999983,-0.04987999999999983,127.212,-2.2980000000000036,-1.7219999999999998,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
90.80000000000001,0.3738999999999624,-0.0296599999999817,-0.4539400000000113,0.5138200000000022,0.3248000000000012,9.78764,-0.026420000000000436,-0.015179999999999926,-0.04391999999999932,127.40800000000002,-2.422000000000014,-1.7179999999999995,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
90.9,0.042899999999981064,0.13172000000000905,-0.5497200000000058,0.532660000000001,0.33550000000000063,9.78632,-0.030260000000000217,-0.014539999999999963,-0.03795999999999966,127.60400000000001,-2.546000000000007,-1.7139999999999997,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
91.0,-0.28809999999999997,0.29309999999999997,-0.6455000000000002,0.5515,0.3462,9.785,-0.0341,-0.0139,-0.032,127.8,-2.67,-1.71,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
91.10000000000001,-0.19875999999999236,0.24219999999999564,-0.4741799999999855,0.5701800000000016,0.34331999999999974,9.78396,-0.011519999999998073,-0.00557999999999929,-0.020279999999999,126.80999999999992,-2.844000000000015,-1.758000000000004,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
91.2,-0.10941999999999746,0.19129999999999853,-0.3028599999999952,0.5888600000000005,0.3404399999999999,9.78292,0.011060000000000646,0.0027400000000002353,-0.008559999999999669,125.81999999999996,-3.018000000000005,-1.8060000000000014,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
91.30000000000001,-0.020079999999989828,0.14039999999999422,-0.13153999999998056,0.6075400000000022,0.33755999999999964,9.78188,0.033640000000002564,0.011060000000000944,0.0031600000000013284,124.82999999999988,-3.1920000000000197,-1.8540000000000054,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
91.4,0.06926000000000504,0.08949999999999711,0.03978000000000981,0.6262200000000011,0.3346799999999998,9.78084,0.05622000000000129,0.01938000000000047,0.014880000000000664,123.83999999999993,-3.36600000000001,-1.9020000000000028,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
91.5,0.15859999999999996,0.03860000000000002,0.21110000000000007,0.6449,0.3318,9.7798,0.0788,0.0277,0.0266,122.85,-3.54,-1.95,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
91.60000000000001,0.12835999999999742,-0.09706000000001153,0.06479999999998784,0.6515000000000005,0.343360000000001,9.77892,0.06729999999999901,0.023439999999999635,0.02169999999999958,123.11800000000002,-3.586000000000004,-1.9479999999999997,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
91.7,0.09811999999999915,-0.2327200000000038,-0.08150000000000357,0.6581000000000001,0.35492000000000035,9.778039999999999,0.05579999999999967,0.019179999999999878,0.01679999999999986,123.38600000000001,-3.6320000000000014,-1.946,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
91.80000000000001,0.0678799999999966,-0.36838000000001536,-0.22780000000001577,0.6647000000000007,0.3664800000000013,9.77716,0.04429999999999869,0.014919999999999515,0.011899999999999442,123.65400000000002,-3.6780000000000053,-1.9439999999999997,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
91.9,0.03763999999999833,-0.5040400000000076,-0.3741000000000072,0.6713000000000003,0.37804000000000065,9.77628,0.032799999999999344,0.010659999999999756,0.006999999999999722,123.92200000000001,-3.724000000000003,-1.9419999999999997,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
92.0,0.007400000000000073,-0.6396999999999999,-0.5203999999999986,0.6779,0.3896,9.7754,0.0213,0.0064,0.0021,124.19,-3.77,-1.94,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
92.10000000000001,0.13594000000001102,-0.6111999999999975,-0.3291399999999829,0.6827600000000004,0.4084000000000016,9.77422,0.009359999999998982,0.004059999999999801,-0.007480000000000818,124.41000000000003,-3.8280000000000047,-2.0400000000000085,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
92.2,0.2644800000000037,-0.5826999999999991,-0.1378799999999944,0.6876200000000001,0.4272000000000005,9.77304,-0.002580000000000339,0.0017199999999999334,-0.01706000000000027,124.63000000000001,-3.8860000000000015,-2.140000000000003,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
92.30000000000001,0.39302000000001464,-0.5541999999999967,0.0533800000000213,0.6924800000000005,0.4460000000000021,9.77186,-0.014520000000001358,-0.0006200000000002662,-0.026640000000001086,124.85000000000002,-3.944000000000006,-2.2400000000000113,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
92.4,0.5215600000000074,-0.5256999999999984,0.24464000000000985,0.6973400000000003,0.46480000000000105,9.77068,-0.026460000000000677,-0.0029600000000001335,-0.03622000000000054,125.07000000000002,-4.002000000000003,-2.3400000000000056,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
92.5,0.6501,-0.4972,0.4358999999999984,0.7022,0.4836,9.7695,-0.0384,-0.0053,-0.0458,125.29,-4.06,-2.44,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
92.60000000000001,0.46845999999998456,-0.5028200000000005,0.21367999999997972,0.7041000000000002,0.4870800000000003,9.769200000000001,-0.02985999999999927,-0.005099999999999983,-0.04153999999999964,125.56000000000003,-4.07,-2.5180000000000065,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
92.7,0.28681999999999486,-0.5084400000000001,-0.008540000000007375,0.7060000000000001,0.4905600000000001,9.7689,-0.021319999999999756,-0.004899999999999995,-0.03727999999999988,125.83000000000001,-4.08,-2.5960000000000023,21.988888888888887,21.988888888888887,52.21648,-1.499293,121.9
